Date,Energy_res1,Energy_res2,Energy_res3,Energy_res4,Energy_res5,Energy_res6,Energy_res7,Energy_res8,Energy_res9,Energy_res10,Day of Week,AirTemp_C,GlobalSolarRad_W/m2,PrecipitableWater_kg/m2,RelativeHumidity,SnowDepth_LWE_cm,SurfacePressure_hPa,WindDirection10m,WindSpeed10m_m/s,Hour
2015-12-08 20:00:00,0.85,1.84,1.62,1.26,0.92,1.62,1.63,1.18,0.96,2.35,1.0,8.8,50.0,16.0,97.5,0.2,948.6,230.0,5.4,20
2015-12-08 21:00:00,0.77,1.48,0.64,1.73,0.7,1.46,1.48,1.11,1.41,1.66,1.0,8.7,38.0,15.2,96.0,0.2,948.9,232.0,4.7,21
2015-12-09 17:00:00,2.69,2.31,0.86,0.31,1.17,1.74,1.22,0.27,0.81,2.69,2.0,5.9,71.0,11.8,97.0,0.3,946.0,223.0,6.7,17
2015-12-09 19:00:00,1.09,2.37,2.41,1.7,1.19,1.41,1.74,1.04,1.39,2.87,2.0,5.5,214.0,10.7,96.6,0.3,948.6,226.0,5.9,19
2015-12-10 07:00:00,1.04,1.55,2.35,0.32,1.02,1.49,0.77,1.01,1.24,1.56,3.0,4.6,0.0,10.7,96.2,0.2,946.7,90.0,5.1,7
2015-12-12 09:00:00,0.41,1.8,1.33,0.18,1.42,5.13,0.43,0.77,1.31,3.29,5.0,-0.0,0.0,8.0,85.1,0.6,954.2,92.0,1.6,9
2015-12-12 10:00:00,0.51,1.57,1.37,0.18,1.3,1.89,0.62,0.36,1.59,3.29,5.0,0.0,0.0,8.8,86.5,0.7,954.1,105.0,2.0,10
2015-12-12 11:00:00,1.45,2.08,1.26,0.15,1.13,1.72,0.45,0.27,1.44,2.23,5.0,0.1,0.0,9.6,87.9,0.8,953.9,114.0,2.5,11
2015-12-12 14:00:00,0.47,1.69,1.29,0.57,1.44,3.87,0.28,0.47,1.06,2.21,5.0,1.7,0.0,11.6,95.2,0.8,952.3,114.0,3.8,14
2015-12-12 16:00:00,1.83,1.28,2.8,1.05,1.91,1.89,0.24,1.25,0.68,3.03,5.0,2.2,12.0,12.4,96.7,0.8,950.8,115.0,5.0,16
2015-12-12 19:00:00,0.97,1.57,4.99,0.7,1.4,1.42,0.65,1.78,1.08,2.21,5.0,2.4,63.0,13.2,95.4,0.9,946.8,118.0,7.1,19
2015-12-12 20:00:00,1.36,1.52,4.33,0.61,1.37,1.9,1.0,1.22,1.45,2.25,5.0,2.4,54.0,13.4,94.5,0.9,945.0,119.0,7.9,20
2015-12-13 09:00:00,0.4,1.06,0.51,0.25,0.73,1.73,1.27,0.81,1.05,2.57,6.0,4.6,0.0,12.8,95.9,1.1,934.4,196.0,7.0,9
2015-12-13 11:00:00,1.25,1.39,1.23,0.33,0.96,2.07,1.62,0.34,,1.94,6.0,4.9,0.0,12.6,91.5,1.5,935.9,185.0,5.9,11
2015-12-13 12:00:00,0.73,1.22,1.05,0.29,1.11,1.88,2.1,0.31,1.17,2.11,6.0,4.7,0.0,12.5,91.6,1.7,936.6,184.0,5.4,12
2015-12-13 13:00:00,0.49,1.29,0.85,0.31,1.04,1.6,1.85,0.33,0.66,1.3,6.0,4.3,0.0,12.5,93.8,1.6,937.2,190.0,4.9,13
2015-12-13 15:00:00,0.49,0.93,0.81,0.46,1.1,3.8,1.84,0.43,0.6,0.95,6.0,3.6,0.0,12.3,97.3,1.6,938.7,203.0,4.1,15
2015-12-13 17:00:00,2.29,1.79,4.82,0.54,0.71,3.23,2.62,0.91,2.24,1.41,6.0,3.3,42.0,12.0,97.5,1.6,940.6,218.0,3.4,17
2015-12-13 18:00:00,3.84,1.54,2.79,0.64,0.71,1.61,1.29,1.8,1.64,1.75,6.0,3.2,85.0,11.8,97.1,1.6,941.5,227.0,3.2,18
2015-12-13 19:00:00,3.67,1.49,2.18,0.67,0.77,1.55,1.49,1.38,1.35,2.16,6.0,3.2,96.0,11.6,96.3,1.5,942.3,235.0,3.1,19
2015-12-13 20:00:00,2.24,1.51,2.24,0.72,1.0,1.88,1.98,1.19,2.93,2.15,6.0,3.1,114.0,11.4,95.4,1.5,943.2,244.0,3.1,20
2015-12-14 14:00:00,0.61,0.92,0.73,0.18,3.21,2.03,0.17,0.35,0.31,1.46,0.0,1.7,0.0,8.6,84.2,1.4,960.1,309.0,0.6,14
2015-12-14 18:00:00,0.85,2.0,1.98,0.85,1.17,1.67,0.27,0.6,2.09,1.77,0.0,2.4,71.0,8.4,79.8,1.4,963.6,5.0,0.6,18
2015-12-14 19:00:00,0.85,1.45,1.33,0.78,1.09,1.57,0.85,0.93,2.05,1.85,0.0,2.9,101.0,8.2,78.2,1.4,964.1,354.0,0.5,19
2015-12-14 20:00:00,0.91,1.51,1.05,0.73,1.08,1.59,2.28,0.95,1.61,1.94,0.0,3.4,88.0,8.1,76.8,1.3,964.6,331.0,0.3,20
2015-12-15 07:00:00,1.13,1.54,3.04,0.37,0.96,1.52,0.92,0.51,0.98,1.79,1.0,0.8,0.0,8.6,89.8,1.2,968.6,250.0,1.1,7
2015-12-15 22:00:00,0.4,1.29,1.32,0.74,0.86,3.91,1.43,0.26,0.64,2.12,1.0,1.9,46.0,9.5,94.0,1.4,967.1,205.0,2.0,22
2015-12-16 07:00:00,0.77,2.12,3.3,0.26,1.02,1.96,1.03,0.63,1.93,0.71,2.0,1.7,0.0,6.3,94.4,1.4,965.3,317.0,1.7,7
2015-12-16 08:00:00,1.16,2.07,0.45,0.17,1.56,1.77,0.79,0.85,0.54,1.06,2.0,1.3,0.0,5.7,93.5,1.4,965.5,327.0,2.0,8
2015-12-16 15:00:00,0.92,0.75,0.29,0.18,1.15,2.01,0.33,0.34,0.41,1.03,2.0,-3.3,0.0,3.1,77.3,1.5,967.7,33.0,2.4,15
2015-12-16 16:00:00,1.81,1.86,0.44,0.19,1.13,1.4,0.24,0.26,0.55,2.1,2.0,-2.8,36.0,3.0,76.2,1.5,967.9,44.0,2.2,16
2015-12-16 17:00:00,1.78,1.64,0.78,0.57,1.22,3.13,0.24,0.33,0.89,1.85,2.0,-2.4,136.0,2.9,75.1,1.5,968.1,57.0,2.0,17
2015-12-16 18:00:00,1.25,1.69,1.2,0.53,1.1,1.85,0.27,0.34,0.86,1.35,2.0,-1.5,224.0,2.9,73.7,1.5,968.2,67.0,1.8,18
2015-12-16 19:00:00,1.32,1.73,5.27,0.95,1.1,2.06,0.99,0.53,0.99,1.33,2.0,-0.1,275.0,3.0,72.0,1.5,968.2,77.0,1.5,19
2015-12-16 22:00:00,0.68,1.52,2.1,1.11,0.86,3.34,1.57,0.24,0.48,1.5,2.0,0.9,155.0,3.6,75.9,1.4,967.3,92.0,2.0,22
2015-12-17 07:00:00,1.52,1.91,2.78,0.31,0.95,1.43,1.03,0.66,1.4,0.72,3.0,-1.7,0.0,4.7,76.0,1.4,962.6,85.0,3.7,7
2015-12-17 08:00:00,1.49,1.51,1.79,0.32,1.16,2.2,1.0,0.86,0.4,0.74,3.0,-1.5,0.0,5.1,74.4,1.4,961.8,85.0,4.0,8
2015-12-17 15:00:00,0.62,1.87,0.33,0.32,1.54,2.0,0.99,0.33,0.46,0.95,3.0,0.2,0.0,11.6,61.4,1.7,955.4,84.0,5.2,15
2015-12-18 21:00:00,0.72,1.69,1.62,0.93,1.79,1.66,0.54,1.39,1.05,2.39,4.0,2.4,106.0,8.0,94.0,2.5,952.4,176.0,2.8,21
2015-12-18 22:00:00,0.68,1.58,2.15,0.45,1.6,1.47,1.24,1.15,3.08,3.13,4.0,2.4,56.0,8.2,92.5,2.4,952.4,181.0,2.7,22
2015-12-19 13:00:00,0.69,0.64,0.59,0.37,1.12,1.84,0.9,0.99,1.79,1.38,5.0,2.1,0.0,9.1,96.4,2.6,954.5,152.0,3.5,13
2015-12-20 11:00:00,2.47,0.95,0.65,0.12,1.37,2.91,0.59,0.44,1.36,1.35,6.0,2.4,0.0,11.9,92.8,3.0,946.1,154.0,5.7,11
2015-12-20 13:00:00,0.71,0.63,2.29,0.38,0.54,2.5,0.29,0.94,1.57,1.81,6.0,2.5,0.0,10.7,95.3,3.2,945.9,175.0,4.1,13
2015-12-20 14:00:00,0.72,0.88,0.36,0.34,0.72,2.2,2.26,1.04,1.0,2.37,6.0,2.6,0.0,9.8,97.2,3.2,946.0,191.0,3.5,14
2015-12-20 16:00:00,1.94,2.2,2.9,0.34,1.72,4.53,2.42,1.08,1.48,2.31,6.0,2.5,28.0,8.6,97.2,3.2,946.7,214.0,3.1,16
2015-12-20 18:00:00,0.72,1.58,5.99,0.62,1.35,2.41,2.2,1.5,2.73,2.38,6.0,2.4,137.0,7.8,95.2,3.2,947.6,226.0,2.9,18
2015-12-20 19:00:00,0.93,1.42,4.77,0.79,0.94,1.54,1.12,1.29,2.6,2.16,6.0,2.5,137.0,7.9,93.2,3.2,947.9,222.0,2.7,19
2015-12-20 21:00:00,0.76,1.35,1.76,0.75,0.95,1.5,2.41,1.14,4.35,2.51,6.0,2.6,119.0,8.4,89.9,3.1,948.6,214.0,2.7,21
2015-12-21 14:00:00,0.72,0.91,2.82,0.25,0.41,1.44,0.2,0.31,1.65,0.98,0.0,1.9,0.0,10.1,93.9,3.2,943.0,100.0,4.1,14
2015-12-21 15:00:00,0.7,1.66,2.19,0.25,0.39,2.09,0.84,0.31,1.6,2.19,0.0,1.9,0.0,10.0,92.6,3.2,941.7,92.0,4.2,15
2015-12-21 16:00:00,0.78,1.62,1.98,0.39,0.44,1.46,0.92,0.25,2.1,,0.0,1.9,16.0,9.8,89.5,3.2,940.4,83.0,4.0,16
2015-12-21 17:00:00,0.81,1.76,2.35,0.76,0.47,6.49,2.17,0.41,2.13,,0.0,2.0,49.0,9.6,86.6,3.2,939.1,73.0,3.9,17
2015-12-21 18:00:00,0.65,1.96,1.93,0.79,0.41,3.27,1.37,0.98,1.08,,0.0,2.1,104.0,9.5,83.4,3.2,938.1,62.0,3.6,18
2015-12-21 19:00:00,0.52,1.55,1.68,0.38,0.39,1.83,1.31,1.06,1.05,,0.0,2.4,103.0,9.3,80.1,3.2,937.4,48.0,3.1,19
2015-12-21 20:00:00,0.65,1.9,1.69,0.35,0.4,1.45,1.36,1.08,1.03,,0.0,2.6,117.0,9.1,77.0,3.2,936.6,30.0,2.9,20
2015-12-22 11:00:00,1.49,0.84,0.31,0.39,0.39,1.62,0.31,0.33,1.47,0.81,1.0,-0.7,0.0,6.5,94.4,3.1,943.1,272.0,2.4,11
2015-12-22 12:00:00,0.79,0.87,0.14,0.35,0.43,3.59,0.76,0.23,1.93,0.67,1.0,-0.5,0.0,6.1,94.4,3.1,943.4,273.0,2.3,12
2015-12-22 13:00:00,0.71,1.07,0.36,0.35,0.39,1.53,0.7,0.33,1.51,0.79,1.0,-0.3,0.0,6.1,94.4,3.1,943.7,269.0,2.0,13
2015-12-22 19:00:00,0.87,1.68,3.46,1.06,0.42,2.33,2.09,1.05,2.18,2.93,1.0,0.3,209.0,7.6,94.2,3.1,944.8,171.0,1.6,19
2015-12-22 20:00:00,1.0,3.26,3.67,0.83,0.38,1.64,2.08,0.83,1.45,2.2,1.0,0.6,152.0,7.9,93.0,3.1,944.6,165.0,1.9,20
2015-12-24 11:00:00,1.96,2.8,4.76,0.37,0.41,2.53,0.65,1.16,2.57,2.32,3.0,1.0,0.0,8.2,98.2,3.6,943.3,8.0,0.3,11
2015-12-24 12:00:00,0.98,1.21,2.97,0.54,0.42,3.17,0.71,1.3,2.6,2.37,3.0,0.8,0.0,7.9,96.7,3.6,943.9,29.0,0.6,12
2015-12-24 13:00:00,0.76,1.15,2.58,0.49,0.38,2.54,2.23,1.69,1.73,2.56,3.0,0.5,0.0,7.7,94.0,3.6,944.4,28.0,0.6,13
2015-12-24 15:00:00,0.75,0.75,3.73,0.38,0.41,1.43,1.11,1.44,1.19,2.52,3.0,0.1,0.0,7.4,89.7,3.6,945.7,25.0,0.4,15
2015-12-24 17:00:00,1.06,2.11,3.34,0.32,0.4,1.46,3.61,1.43,1.69,2.33,3.0,0.4,81.0,7.2,88.2,3.6,947.2,342.0,0.1,17
2015-12-24 18:00:00,0.81,2.22,2.64,1.2,0.41,1.45,1.84,1.93,1.88,3.84,3.0,0.5,133.0,7.2,87.4,3.7,947.8,209.0,0.1,18
2015-12-25 10:00:00,1.12,1.19,1.82,0.35,0.4,1.69,1.66,0.81,1.73,1.1,7.0,-1.6,0.0,5.4,85.9,3.5,959.1,43.0,1.7,10
2015-12-25 11:00:00,1.51,1.39,0.8,0.31,0.42,2.97,2.2,0.63,1.7,0.92,7.0,-1.5,0.0,5.1,85.6,3.4,960.1,45.0,1.9,11
2015-12-25 12:00:00,1.12,2.13,0.54,0.54,0.4,3.25,2.74,0.25,1.42,3.07,7.0,-1.5,0.0,5.0,83.4,3.4,961.0,46.0,1.8,12
2015-12-25 13:00:00,0.58,0.97,0.44,0.54,0.43,4.44,3.0,1.17,2.24,2.99,7.0,-1.6,0.0,4.9,79.5,3.4,961.9,46.0,1.7,13
2015-12-25 14:00:00,0.61,1.09,0.66,0.89,0.42,5.21,3.09,1.34,3.08,1.56,7.0,-1.7,0.0,4.8,75.7,3.4,962.7,45.0,1.5,14
2015-12-25 15:00:00,0.57,1.45,1.65,1.64,0.41,4.8,2.61,2.25,2.96,3.29,7.0,-1.7,0.0,4.8,73.5,3.4,963.7,45.0,1.3,15
2015-12-25 16:00:00,0.51,0.61,2.07,0.99,0.41,3.94,2.66,1.82,3.64,3.7,7.0,-1.4,27.0,4.7,72.9,3.4,964.8,45.0,1.0,16
2015-12-25 17:00:00,0.69,0.54,2.15,0.9,0.38,1.44,2.48,2.26,2.9,4.57,7.0,-1.1,120.0,4.7,72.3,3.4,965.8,45.0,0.8,17
2015-12-25 18:00:00,0.52,0.49,4.0,0.7,0.42,2.05,3.33,2.93,2.09,5.94,7.0,-0.6,209.0,4.7,71.0,3.4,966.6,51.0,0.6,18
2015-12-25 19:00:00,0.66,0.57,3.78,0.86,0.42,1.98,2.38,2.82,1.74,4.32,7.0,0.0,252.0,4.6,69.2,3.4,967.1,81.0,0.3,19
2015-12-25 20:00:00,0.61,1.22,3.01,0.86,0.39,1.46,2.37,1.13,1.96,4.1,7.0,0.6,136.0,4.5,67.5,3.4,967.6,147.0,0.3,20
2015-12-25 21:00:00,1.06,1.36,2.74,1.31,0.43,1.49,2.59,1.13,2.73,4.42,7.0,0.8,11.0,4.5,68.5,3.4,968.3,200.0,0.4,21
2015-12-26 08:00:00,1.78,1.62,3.34,0.16,0.41,1.72,1.12,0.3,0.61,0.81,7.0,-2.1,0.0,6.3,78.3,3.3,975.7,124.0,1.9,8
2015-12-26 15:00:00,0.54,0.69,2.8,0.34,0.41,1.44,1.51,0.37,2.65,3.01,7.0,-2.0,0.0,9.5,91.0,3.3,976.6,120.0,2.4,15
2015-12-26 16:00:00,2.07,2.67,3.05,0.49,0.39,2.07,1.59,0.23,1.97,2.31,7.0,-1.7,12.0,10.2,91.5,3.3,976.9,118.0,2.8,16
2015-12-26 17:00:00,1.56,2.16,3.23,0.69,0.41,2.52,2.27,0.43,2.17,2.18,7.0,-1.4,49.0,10.9,92.0,3.3,977.2,117.0,3.3,17
2015-12-27 10:00:00,2.95,1.97,0.36,0.41,0.42,1.73,1.24,0.69,1.32,2.04,6.0,0.4,0.0,11.8,83.9,3.4,965.8,112.0,5.0,10
2015-12-27 11:00:00,1.82,2.63,0.38,0.52,0.47,1.42,0.83,0.8,2.44,2.61,6.0,0.7,0.0,11.9,82.8,3.4,964.8,111.0,5.0,11
2015-12-27 12:00:00,0.72,2.83,0.37,0.42,0.45,1.87,0.7,0.87,2.42,2.56,6.0,0.7,0.0,11.9,83.6,3.4,964.1,112.0,5.0,12
2015-12-27 13:00:00,0.77,2.32,0.32,0.5,0.39,2.62,0.75,1.02,0.51,2.01,6.0,0.4,0.0,11.9,86.2,3.4,963.7,112.0,4.8,13
2015-12-27 14:00:00,0.76,1.67,0.38,0.48,0.49,2.22,0.65,0.98,1.41,2.68,6.0,0.2,0.0,11.9,88.9,3.5,963.2,113.0,4.7,14
2015-12-27 15:00:00,0.72,2.54,1.16,0.63,0.89,2.14,0.77,1.16,1.03,2.01,6.0,0.1,0.0,11.9,90.6,3.5,962.9,112.0,4.5,15
2015-12-27 16:00:00,2.04,2.33,1.32,0.34,0.83,3.59,1.44,1.6,1.03,1.95,6.0,0.1,14.0,11.8,91.3,3.6,962.6,109.0,4.4,16
2015-12-27 17:00:00,4.09,2.68,2.22,0.32,0.86,3.54,1.65,2.31,1.02,3.19,6.0,0.1,47.0,11.8,92.0,3.6,962.4,106.0,4.3,17
2015-12-27 18:00:00,3.09,3.35,1.68,0.32,0.79,3.13,2.13,2.23,2.34,2.67,6.0,0.2,60.0,11.7,92.4,3.7,962.1,104.0,4.2,18
2015-12-28 13:00:00,0.67,1.52,0.74,0.39,0.95,2.69,1.16,0.43,4.52,1.54,0.0,-0.2,0.0,8.7,91.9,3.8,962.4,48.0,1.3,13
2015-12-28 14:00:00,0.68,2.26,0.87,0.29,1.15,2.59,0.22,0.57,1.52,1.18,0.0,-0.6,0.0,8.5,90.6,3.8,962.5,47.0,1.2,14
2015-12-28 16:00:00,1.59,1.27,1.14,0.76,1.85,1.84,0.48,0.96,3.81,2.71,0.0,-0.7,21.0,8.1,87.5,3.8,963.2,45.0,1.2,16
2015-12-28 17:00:00,2.17,1.64,1.18,0.82,4.02,1.89,0.41,2.02,4.75,2.49,0.0,-0.7,111.0,8.0,86.0,3.8,963.6,45.0,1.2,17
2015-12-28 18:00:00,0.95,2.32,0.91,0.88,3.67,1.99,1.31,1.09,2.22,3.66,0.0,-0.2,197.0,7.9,83.1,3.8,963.8,48.0,1.2,18
2015-12-28 20:00:00,1.28,2.79,1.21,0.81,0.78,1.45,1.01,0.46,2.35,1.87,0.0,1.5,185.0,7.6,75.4,3.8,963.9,67.0,0.8,20
2015-12-29 09:00:00,0.79,1.87,0.28,0.31,1.24,1.49,0.85,0.78,0.63,1.34,1.0,-4.1,0.0,6.2,84.9,3.6,965.4,68.0,2.3,9
2015-12-29 10:00:00,0.79,1.85,0.24,0.31,0.32,1.44,0.16,0.24,1.51,0.99,1.0,-4.1,0.0,6.2,83.6,3.7,965.1,66.0,2.5,10
2015-12-30 08:00:00,1.78,2.34,2.11,0.37,1.4,1.42,1.24,0.86,1.95,0.98,2.0,-5.6,0.0,3.6,77.9,3.6,969.1,54.0,3.1,8
2015-12-30 18:00:00,1.17,2.96,2.21,0.45,2.24,1.67,1.86,1.14,3.79,1.78,2.0,-4.6,220.0,2.9,66.2,3.7,974.1,69.0,2.1,18
2015-12-30 19:00:00,1.33,2.08,4.26,1.26,1.51,1.78,1.86,1.2,3.34,2.77,2.0,-3.2,277.0,2.9,63.9,3.7,974.2,71.0,2.1,19
2015-12-30 20:00:00,1.51,2.04,4.35,1.04,1.43,1.93,2.22,1.79,4.51,2.19,2.0,-1.8,288.0,2.8,61.7,3.7,974.3,73.0,2.1,20
2015-12-31 09:00:00,0.92,2.01,0.29,0.41,1.15,3.74,1.65,0.79,2.55,0.83,3.0,-6.9,0.0,2.8,76.8,3.5,976.9,69.0,3.2,9
2015-12-31 10:00:00,0.89,2.73,0.27,0.18,0.87,2.8,0.18,0.51,1.93,0.71,3.0,-6.8,0.0,2.9,79.3,3.6,977.0,68.0,3.3,10
2015-12-31 13:00:00,0.94,1.89,0.22,0.22,0.92,3.53,0.17,0.38,0.42,0.65,3.0,-6.9,0.0,3.0,80.6,3.7,977.2,70.0,3.1,13
2015-12-31 16:00:00,1.29,1.7,0.23,0.48,1.33,2.69,0.23,0.48,0.54,1.75,3.0,-6.1,30.0,3.0,74.1,3.7,977.7,75.0,2.8,16
2015-12-31 17:00:00,1.35,3.13,0.6,0.43,1.11,2.88,0.24,1.82,2.17,2.13,3.0,-5.5,128.0,2.9,71.5,3.7,978.0,76.0,2.9,17
2016-01-01 01:00:00,0.68,1.25,2.01,0.55,0.7,2.95,0.24,1.03,0.41,2.53,7.0,-2.0,0.0,3.1,80.5,3.5,977.9,78.0,2.5,1
2016-01-01 12:00:00,1.03,1.41,1.32,0.35,1.08,2.69,0.49,2.0,4.1,1.79,7.0,-5.7,0.0,3.1,85.8,3.9,975.2,75.0,3.1,12
2016-01-01 13:00:00,0.83,1.76,0.83,0.43,3.45,2.92,0.21,1.6,0.73,1.47,7.0,-5.8,0.0,3.1,82.7,3.9,974.9,76.0,3.2,13
2016-01-01 14:00:00,0.95,2.38,3.69,0.29,3.68,2.31,0.52,1.77,1.38,1.33,7.0,-5.9,0.0,3.0,79.7,3.9,974.6,76.0,3.3,14
2016-01-01 19:00:00,1.06,2.09,2.03,0.89,0.93,1.64,1.9,1.41,3.0,3.44,7.0,-1.4,264.0,3.0,62.7,3.9,972.7,78.0,3.8,19
2016-01-01 20:00:00,1.22,1.69,1.81,0.68,0.81,1.47,1.8,1.27,2.79,3.65,7.0,0.2,292.0,3.0,59.1,3.9,972.1,78.0,3.7,20
2016-01-02 10:00:00,2.89,1.78,2.29,0.17,1.26,1.42,1.76,1.41,1.01,0.83,5.0,-5.5,0.0,2.6,84.9,3.8,968.5,73.0,2.9,10
2016-01-02 11:00:00,1.6,2.32,1.79,0.18,1.4,3.64,1.18,1.33,0.67,1.26,5.0,-5.6,0.0,2.8,87.6,3.9,968.3,71.0,3.0,11
2016-01-02 12:00:00,0.98,2.26,1.82,0.47,0.89,3.03,0.27,0.84,1.23,2.46,5.0,-5.8,0.0,2.8,86.5,4.0,968.1,70.0,3.0,12
2016-01-02 14:00:00,0.82,0.48,0.84,0.5,0.73,1.54,0.79,1.44,1.08,1.44,5.0,-6.1,0.0,2.9,77.1,4.0,967.8,69.0,2.8,14
2016-01-02 19:00:00,1.61,1.94,2.43,0.68,0.74,1.68,2.5,1.47,1.97,2.89,5.0,-2.1,175.0,3.4,63.2,4.0,967.5,80.0,2.9,19
2016-01-02 20:00:00,1.43,2.02,2.87,1.1,0.66,1.7,1.63,0.92,1.63,3.08,5.0,-0.5,210.0,3.6,59.8,4.0,967.2,82.0,2.9,20
2016-01-03 09:00:00,1.02,2.12,2.05,0.31,1.13,1.77,0.45,1.34,1.82,0.75,6.0,-5.2,0.0,4.4,79.8,3.9,964.9,72.0,3.1,9
2016-01-03 10:00:00,2.41,1.56,2.19,0.32,1.2,1.66,1.77,1.43,0.84,1.04,6.0,-5.4,0.0,4.2,83.3,4.0,964.3,69.0,3.1,10
2016-01-03 11:00:00,3.72,1.97,2.41,0.32,2.81,3.48,0.74,1.29,0.51,1.48,6.0,-5.7,0.0,3.9,86.9,4.2,963.7,67.0,3.2,11
2016-01-03 12:00:00,1.48,1.92,4.57,0.5,1.56,3.51,0.59,1.7,0.37,1.27,6.0,-5.8,0.0,3.7,86.3,4.3,963.2,66.0,3.3,12
2016-01-03 13:00:00,0.76,1.68,1.42,0.52,0.63,1.69,0.23,1.25,0.36,1.13,6.0,-5.7,0.0,3.8,81.5,4.3,962.8,67.0,3.3,13
2016-01-03 17:00:00,2.06,2.67,6.65,0.52,1.53,1.49,0.3,1.06,3.18,2.33,6.0,-4.0,113.0,3.9,69.8,4.3,961.6,67.0,3.7,17
2016-01-03 18:00:00,1.32,2.63,4.78,0.7,1.1,1.45,1.61,1.2,3.09,3.66,6.0,-2.9,212.0,4.0,66.5,4.3,961.2,67.0,3.8,18
2016-01-03 19:00:00,3.35,2.09,5.29,0.82,0.89,2.05,1.34,1.22,1.37,2.18,6.0,-1.3,275.0,4.1,62.2,4.3,960.7,68.0,3.7,19
2016-01-04 07:00:00,1.41,1.75,2.13,0.27,0.97,1.41,0.87,1.18,2.36,1.26,0.0,-3.0,0.0,6.8,77.6,4.1,957.4,65.0,2.8,7
2016-01-04 08:00:00,1.89,1.63,3.78,0.4,1.14,1.68,0.81,1.56,0.77,1.25,0.0,-3.5,0.0,6.8,80.2,4.1,957.2,63.0,2.7,8
2016-01-04 18:00:00,1.3,2.27,1.08,0.27,1.16,1.64,0.48,2.5,2.38,1.24,0.0,-2.2,131.0,7.2,76.4,4.5,954.1,56.0,3.2,18
2016-01-04 20:00:00,1.41,1.15,0.94,0.6,1.02,1.93,1.58,1.88,1.07,1.37,0.0,-0.4,273.0,7.3,69.6,4.5,953.3,60.0,3.3,20
2016-01-05 07:00:00,2.4,2.03,3.92,0.18,1.03,1.53,1.0,1.39,1.32,1.27,1.0,-1.3,0.0,9.3,81.2,4.3,950.4,54.0,3.4,7
2016-01-05 11:00:00,1.7,1.3,0.96,0.19,0.83,3.73,0.21,0.87,0.46,1.64,1.0,-2.1,0.0,11.6,85.7,4.5,948.2,57.0,3.3,11
2016-01-05 14:00:00,0.83,1.84,0.69,0.29,0.88,1.46,0.2,0.79,0.45,2.49,1.0,-1.1,0.0,12.9,85.7,4.6,947.3,61.0,3.5,14
2016-01-05 18:00:00,1.34,2.22,0.9,0.72,1.21,1.41,0.67,1.13,1.14,1.66,1.0,0.2,73.0,14.2,86.6,4.7,947.1,68.0,3.8,18
2016-01-06 07:00:00,1.15,2.23,1.88,0.21,0.92,1.66,1.25,1.25,1.18,0.9,2.0,1.4,0.0,12.4,88.8,4.6,949.1,77.0,3.5,7
2016-01-06 18:00:00,3.47,1.32,0.26,0.4,1.13,1.51,1.24,1.9,1.75,3.66,2.0,2.5,179.0,11.6,80.6,4.8,950.8,62.0,3.6,18
2016-01-07 10:00:00,1.8,1.63,0.35,0.12,0.51,3.36,0.19,0.89,0.48,1.68,3.0,-0.4,0.0,10.6,91.0,4.6,954.4,54.0,2.6,10
2016-01-07 11:00:00,0.79,1.0,0.3,0.14,0.39,1.99,0.17,0.93,0.46,1.72,3.0,-0.2,0.0,10.9,90.6,4.6,955.0,56.0,2.4,11
2016-01-07 12:00:00,0.76,1.45,0.27,0.09,0.41,1.44,0.23,0.79,0.59,2.25,3.0,-0.1,0.0,11.2,90.0,4.6,955.5,56.0,2.3,12
2016-01-08 18:00:00,0.94,2.81,0.35,0.15,1.32,2.31,0.55,1.98,1.38,2.17,4.0,1.7,133.0,8.6,82.5,4.6,962.6,76.0,2.7,18
2016-01-09 17:00:00,2.53,3.17,0.55,0.88,1.09,1.54,0.86,0.8,0.89,1.47,5.0,-1.0,126.0,7.2,83.7,4.4,963.4,64.0,2.7,17
2016-01-10 11:00:00,2.06,0.64,0.55,0.45,0.76,3.18,0.89,0.76,1.49,1.35,6.0,-3.9,0.0,7.3,88.4,4.4,969.1,60.0,2.1,11
2016-01-10 12:00:00,1.15,1.0,0.49,0.71,0.47,1.48,0.36,0.88,1.62,1.34,6.0,-4.0,0.0,7.3,88.4,4.4,969.2,63.0,2.2,12
2016-01-11 07:00:00,1.67,2.25,0.54,0.35,0.91,1.51,0.74,0.72,1.48,1.58,0.0,-1.8,0.0,5.7,88.8,4.2,965.9,80.0,2.7,7
2016-01-11 17:00:00,3.18,3.35,0.66,0.81,1.58,1.6,1.16,1.44,1.5,3.33,0.0,-0.6,69.0,12.2,79.8,4.4,964.3,94.0,3.5,17
2016-01-11 18:00:00,1.36,3.3,0.72,0.72,1.56,1.59,1.28,1.01,1.81,2.66,0.0,0.0,88.0,13.2,79.1,4.4,964.5,97.0,3.5,18
2016-01-12 08:00:00,1.3,2.29,0.72,0.35,0.93,1.45,1.07,0.78,0.43,1.58,1.0,3.3,0.0,13.1,95.4,4.1,964.6,124.0,3.3,8
2016-01-12 09:00:00,0.66,1.93,0.77,0.3,0.72,1.57,0.45,0.8,0.44,1.14,1.0,3.3,0.0,13.1,94.8,4.2,964.5,119.0,3.4,9
2016-01-12 10:00:00,0.82,2.52,0.77,0.32,0.66,3.24,0.53,0.78,0.44,1.36,1.0,3.1,0.0,13.4,93.7,4.3,964.1,108.0,3.6,10
