date only,blabla,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2015-07-20,0,0.29,0.28,0.21,0.23,0.28,0.25,0.23,0.36,0.69,0.62,0.39,0.34,1.17,0.35,0.4,0.34,0.34,1.02,0.31,0.48,1.24,2.06,2.11,0.41
2015-07-21,0,0.5,0.43,0.42,0.43,0.29,0.26,0.21,0.67,2.25,0.57,0.31,0.34,0.51,0.46,0.38,0.33,1.24,2.59,0.42,0.35,0.37,0.92,0.74,0.63
2015-07-22,0,0.39,0.37,0.29,0.26,0.25,0.19,0.25,0.27,1.17,1.42,0.54,0.53,0.21,1.57,0.79,0.45,0.69,0.59,1.29,0.94,1.1,2.2,0.81,0.56
2015-07-23,0,0.38,0.27,0.2,0.18,0.26,0.25,0.21,0.58,1.1,0.52,0.33,1.12,0.4,0.36,0.31,0.22,0.22,0.35,0.42,3.61,0.85,1.16,1.63,0.83
2015-07-26,0,0.38,0.36,0.25,0.19,0.19,0.26,0.21,0.17,1.18,1.36,5.32,0.93,0.59,0.63,0.81,0.26,0.31,0.98,0.96,0.77,0.81,2.54,0.42,0.24
2015-07-27,0,0.28,0.4,0.26,0.19,0.25,0.19,0.18,0.35,1.06,0.38,0.47,0.26,0.53,0.23,0.23,0.22,0.24,0.88,2.51,1.96,1.0,1.08,0.55,0.51
2015-07-29,0,0.24,0.24,0.23,0.17,0.21,0.22,0.22,1.77,1.08,0.38,0.29,0.22,0.29,0.27,0.26,0.26,0.34,1.0,2.81,1.32,2.13,0.82,0.62,0.45
2015-07-30,0,0.45,0.4,0.27,0.3,0.3,0.29,0.23,1.32,0.94,0.75,0.19,0.19,0.21,0.21,0.22,0.28,0.28,0.31,0.51,1.14,0.49,0.65,1.41,1.44
2015-07-31,0,0.57,0.36,0.37,0.37,0.33,0.28,0.44,2.42,2.07,0.39,0.33,0.28,0.26,0.26,0.27,0.28,0.27,0.48,0.82,0.58,0.43,1.02,1.23,0.58
2015-08-02,0,0.4,0.32,0.34,0.34,0.33,0.34,0.46,0.79,0.72,0.54,0.48,0.25,0.22,0.27,0.33,0.34,0.22,0.24,0.23,0.46,0.59,0.54,0.51,0.48
2015-08-03,0,0.49,0.47,0.5,0.46,0.25,0.52,0.7,0.9,0.54,0.18,0.33,0.6,0.24,0.24,0.23,0.35,0.39,0.3,0.46,3.66,2.17,1.18,1.29,0.53
2015-08-04,0,0.46,0.32,0.29,0.29,0.3,0.3,0.27,0.22,1.0,0.89,0.41,0.41,0.33,0.3,0.3,0.3,0.3,0.37,0.71,1.43,2.42,0.74,0.69,0.4
2015-08-05,0,0.31,0.3,0.38,0.38,0.23,0.47,0.44,0.51,2.98,3.25,0.3,0.31,0.22,0.29,0.28,0.27,0.2,0.28,0.45,1.25,0.98,0.91,1.17,0.36
2015-08-06,0,0.22,0.22,0.26,0.23,0.25,0.26,0.64,1.09,2.35,0.94,0.29,0.23,0.28,0.44,0.27,0.23,0.28,0.3,0.32,0.56,0.77,1.46,0.91,0.51
2015-08-07,0,0.29,0.26,0.18,0.23,0.25,0.24,0.66,1.37,1.97,3.02,0.89,0.29,0.28,0.26,0.25,0.26,0.33,0.31,0.24,0.24,1.03,1.55,0.73,0.36
2015-08-08,0,0.26,0.25,0.25,0.24,0.23,0.25,0.38,0.46,0.68,0.45,0.57,0.31,0.26,0.25,0.4,0.25,1.4,0.76,0.34,0.58,2.27,0.67,0.87,0.51
2015-08-09,0,0.46,0.5,0.4,0.34,0.27,0.34,0.35,0.35,0.44,0.43,0.61,0.89,0.65,0.24,0.24,1.24,0.25,0.85,1.07,1.23,1.39,0.77,0.46,0.63
2015-08-10,0,0.34,0.41,0.37,0.34,0.34,0.28,0.29,1.11,0.7,0.3,0.2,0.27,0.92,0.65,0.58,0.48,0.4,0.4,0.38,1.14,1.65,1.59,0.99,0.84
2015-08-11,0,0.52,0.43,0.27,0.25,0.23,0.19,0.61,0.74,1.01,0.22,0.28,0.28,0.25,0.25,0.26,0.26,0.3,0.33,1.11,0.47,0.59,1.64,0.68,0.63
2015-08-12,0,0.35,0.35,0.47,0.43,0.34,0.34,0.79,0.67,0.61,0.38,0.32,0.3,0.33,0.33,0.32,0.32,0.31,0.47,0.58,0.45,1.3,2.41,0.98,0.67
2015-08-13,0,0.33,0.31,0.35,0.32,0.29,0.46,0.85,1.84,0.98,0.64,0.88,0.29,0.27,0.25,0.26,0.28,0.27,0.29,0.31,0.73,1.13,0.9,1.0,0.89
2015-08-14,0,0.52,0.54,0.37,0.45,0.37,0.35,1.05,3.72,0.85,0.6,0.56,0.62,0.91,0.45,0.28,0.32,0.31,0.71,3.11,1.63,1.28,1.16,0.76,0.57
2015-08-15,0,0.56,0.53,0.38,0.3,0.24,0.32,0.29,0.52,0.78,2.45,0.62,0.52,0.52,0.48,0.42,0.23,0.37,1.44,1.29,0.79,0.51,0.81,1.88,0.68
2015-08-16,0,0.31,0.38,0.33,0.26,0.27,0.32,0.61,0.35,0.42,0.79,0.4,1.01,0.53,0.65,0.48,0.33,0.82,0.73,0.55,0.68,0.54,0.48,0.92,0.63
2015-08-17,0,0.4,0.31,0.32,0.36,0.34,0.36,0.41,1.01,0.73,0.77,0.64,0.42,0.42,0.36,0.56,0.42,0.44,0.5,0.44,2.12,2.28,2.06,1.09,0.36
2015-08-18,0,0.33,0.35,0.32,0.28,0.3,0.48,0.37,0.43,0.19,0.26,0.25,0.24,0.23,0.22,0.22,0.23,0.36,0.32,0.49,2.2,0.94,1.22,0.51,0.33
2015-08-19,0,0.29,0.29,0.29,0.28,0.28,0.28,0.38,0.53,3.03,0.27,0.27,0.23,0.25,0.23,0.24,0.23,0.22,0.25,0.26,0.31,0.98,0.75,0.7,0.37
2015-08-20,0,0.29,0.31,0.29,0.28,0.28,0.3,0.22,0.81,1.17,0.31,0.31,0.23,0.28,0.3,0.3,0.3,0.29,0.3,0.31,1.1,0.74,0.94,0.77,0.78
2015-08-21,0,0.68,0.29,0.24,0.28,0.32,0.3,0.26,0.33,0.32,0.31,0.24,0.27,0.29,0.28,0.28,0.28,0.3,0.29,0.3,1.21,0.91,1.23,0.53,0.24
2015-08-22,0,0.26,0.27,0.26,0.19,0.24,0.25,0.22,0.19,0.42,0.51,0.18,0.25,0.23,0.44,0.6,0.59,0.37,0.36,0.74,1.05,0.84,0.54,0.52,0.62
2015-08-23,0,0.46,0.53,0.47,0.42,0.39,0.45,0.63,0.67,0.7,0.78,0.67,0.96,0.62,0.51,0.47,0.86,0.57,2.19,2.48,1.27,0.99,0.63,0.7,0.4
2015-08-24,0,0.33,0.28,0.25,0.19,0.2,0.72,0.29,0.54,0.41,0.69,0.61,1.69,2.27,0.39,0.49,0.55,0.97,0.93,0.89,1.47,0.83,1.23,0.87,0.36
2015-08-25,0,0.36,0.24,0.28,0.18,0.69,0.35,0.47,0.53,0.74,0.47,0.26,0.28,0.32,0.32,0.27,0.32,0.44,0.45,1.09,1.16,1.21,0.6,1.79,0.53
2015-08-26,0,0.3,0.2,0.27,0.27,0.54,0.45,0.4,0.5,0.46,0.32,0.52,0.5,2.82,1.05,1.14,0.74,0.42,1.38,0.47,0.32,0.78,4.46,2.35,1.35
2015-08-27,0,2.47,0.16,0.24,0.27,0.53,0.33,1.61,4.21,0.76,0.51,0.62,0.59,0.52,0.56,0.51,0.52,0.56,0.56,0.51,0.83,0.93,0.83,0.75,0.51
2015-08-28,0,0.5,0.53,0.52,0.53,0.53,0.81,0.66,0.72,0.54,0.5,0.44,0.47,0.47,0.52,0.48,0.54,0.63,0.52,0.55,0.64,1.1,0.62,0.58,0.56
2015-08-31,0,0.33,0.18,0.38,0.33,0.18,0.29,0.57,0.31,0.55,0.32,0.68,0.65,0.72,0.57,0.7,1.21,1.74,1.34,3.02,1.0,1.15,0.67,0.44,1.1
2015-09-04,0,0.42,0.27,0.21,0.25,0.16,0.24,2.3,1.11,0.93,0.27,0.22,0.26,0.19,0.25,0.22,0.22,0.25,0.26,2.27,0.64,1.99,1.02,0.5,0.3
2015-09-05,0,0.24,0.18,0.19,0.26,0.21,1.23,0.69,1.05,0.52,0.21,0.29,0.36,0.93,0.5,0.63,1.74,1.76,0.45,0.52,0.39,0.95,1.14,0.48,0.36
2015-09-08,0,0.26,0.21,0.3,0.26,0.27,0.23,0.36,1.44,0.65,0.85,0.35,0.22,0.6,1.35,0.78,0.43,0.51,0.37,0.73,1.83,0.73,0.55,0.49,0.49
2015-09-09,0,0.22,0.17,0.28,0.42,0.33,0.31,0.32,0.48,0.42,0.34,0.28,0.19,0.3,0.3,0.19,0.18,0.32,0.94,1.01,1.2,2.65,3.53,1.07,0.44
2015-09-10,0,0.37,0.33,0.33,0.33,0.42,0.45,0.34,1.22,0.74,0.42,0.33,0.31,0.34,0.41,0.4,0.3,0.4,1.34,1.16,1.32,0.55,0.95,0.7,0.34
2015-09-11,0,0.33,0.49,0.53,0.16,0.16,0.57,0.53,1.09,0.86,0.18,0.22,0.26,0.32,0.29,0.2,0.26,0.33,0.49,0.64,1.8,1.71,1.17,0.61,0.28
2015-09-12,0,0.32,0.38,0.34,0.27,0.25,0.36,0.31,0.28,1.0,0.74,0.66,0.49,0.26,0.29,0.28,0.19,1.42,0.41,0.45,0.9,0.76,0.75,0.71,1.09
2015-09-13,1,0.38,0.29,0.25,0.27,0.28,0.29,0.35,0.74,1.21,1.72,1.53,0.83,0.75,1.77,1.56,1.58,1.82,1.98,0.97,0.84,0.86,1.69,1.14,0.35
2015-09-15,0,0.21,0.26,0.23,0.16,0.2,0.25,0.66,3.61,0.46,0.33,0.26,0.22,0.28,0.41,0.25,0.2,0.43,1.44,3.14,1.12,0.5,0.56,0.86,0.26
2015-09-16,0,0.25,0.24,0.19,0.17,0.25,0.2,0.19,0.85,2.86,0.29,0.17,0.21,0.25,0.25,0.19,0.17,0.22,0.74,1.92,1.03,1.09,1.08,0.63,0.26
2015-09-17,0,0.2,0.26,0.24,0.17,0.22,0.25,0.23,0.86,1.69,0.24,0.3,0.24,0.22,0.22,0.2,0.19,0.75,0.43,0.37,0.97,0.93,3.35,0.38,0.23
2015-09-20,1,0.21,0.28,0.17,0.22,0.28,0.25,0.18,0.54,0.76,0.32,0.42,0.23,0.23,0.43,1.37,1.17,3.39,1.08,1.86,1.55,0.75,1.31,1.56,0.62
2015-09-22,0,0.45,0.19,0.32,0.33,1.7,1.64,1.91,3.44,0.82,0.34,0.31,0.32,0.38,0.29,0.28,0.4,0.45,0.41,0.65,0.94,1.43,0.45,0.4,0.29
2015-09-23,0,0.33,0.24,0.28,0.24,0.32,0.26,0.45,3.9,1.03,0.29,0.26,0.23,0.19,0.31,0.33,0.26,0.41,0.3,2.51,1.91,2.05,5.36,1.34,0.35
2015-09-30,0,0.32,0.44,0.18,0.16,0.23,0.23,0.19,3.1,1.46,0.45,0.32,0.26,0.27,0.19,0.21,0.31,0.79,0.79,1.68,1.54,1.61,0.74,0.58,0.35
2015-10-01,1,0.36,0.21,0.26,0.22,0.19,0.27,0.33,3.18,0.86,0.43,0.61,0.68,0.28,0.29,0.33,3.11,2.24,2.32,3.61,2.47,1.46,0.55,0.21,0.57
2015-10-06,1,0.16,0.27,0.21,0.18,0.21,0.16,0.28,3.64,3.67,3.85,3.95,0.99,0.29,0.3,0.3,0.39,0.38,0.92,1.69,1.24,2.61,0.97,1.05,0.6
2015-10-07,1,0.32,0.23,0.18,0.19,0.2,0.28,0.31,1.18,1.74,1.03,0.71,0.67,0.72,0.62,0.61,1.27,0.51,2.22,2.17,4.66,3.52,0.86,0.64,0.38
2015-10-10,1,0.44,0.38,0.28,0.3,0.31,0.29,0.21,0.37,0.96,2.58,0.65,2.14,0.72,1.11,1.79,2.72,0.94,0.73,1.54,1.39,0.88,0.79,0.99,1.02
2015-10-11,1,0.58,0.48,0.42,0.4,0.38,0.67,0.92,0.52,0.78,0.4,1.88,2.93,2.78,2.04,1.68,3.75,3.47,1.75,1.64,1.92,2.36,2.06,0.84,0.65
2015-10-12,0,0.56,0.4,0.17,0.17,0.25,0.26,0.18,0.19,1.2,2.9,2.75,2.68,1.31,0.82,0.85,0.53,0.67,0.6,1.54,1.8,1.69,1.74,0.83,1.11
2015-10-13,0,0.81,0.32,0.26,0.27,0.33,0.3,0.42,1.34,1.0,0.37,0.36,0.34,0.46,0.43,0.4,0.34,0.4,0.25,0.39,0.88,0.85,0.71,0.38,0.3
2015-10-14,0,0.29,0.23,0.22,0.29,0.29,0.24,0.25,4.57,4.84,0.88,0.37,0.43,0.33,0.31,0.38,0.37,0.36,0.35,2.07,2.3,1.44,0.62,1.56,1.5
2015-10-15,0,0.3,0.34,0.27,0.22,0.28,0.39,0.34,2.48,3.65,0.37,0.35,0.47,0.33,0.37,0.96,0.34,0.53,0.79,0.91,2.03,2.34,1.04,0.48,0.5
2015-10-16,0,0.39,0.54,0.43,0.22,0.29,0.29,0.22,3.83,3.54,0.69,0.37,0.4,0.42,0.4,0.36,0.7,1.48,0.55,0.43,0.96,1.27,1.59,1.47,1.44
2015-10-17,0,0.64,0.42,0.24,0.22,0.35,0.21,0.26,0.37,0.39,0.28,0.61,0.53,0.21,0.25,2.03,1.03,1.39,0.97,0.93,1.62,0.92,0.73,0.76,0.88
2015-10-18,1,0.57,0.55,0.33,0.29,0.28,0.36,0.33,0.26,0.35,1.08,0.77,1.46,1.03,1.1,0.47,0.8,3.13,1.61,2.14,1.38,1.05,3.46,4.96,0.91
2015-10-19,0,0.3,0.28,0.32,0.34,0.27,0.23,0.28,0.79,3.2,0.47,0.43,0.31,0.3,0.23,0.26,0.41,0.44,0.35,0.34,2.22,2.09,0.92,0.59,0.58
2015-10-20,0,0.36,0.31,0.33,0.36,0.31,0.27,0.3,0.75,2.45,1.55,2.39,2.25,0.94,0.61,0.25,0.26,0.25,0.19,1.34,1.83,2.32,2.47,0.72,0.62
2015-10-22,0,0.18,0.19,0.26,0.31,0.24,0.21,0.25,1.24,0.39,0.22,0.26,0.2,0.17,0.24,0.23,0.24,0.23,0.51,1.02,1.6,1.23,1.4,1.42,0.61
2015-10-23,0,0.39,0.19,0.19,0.24,0.24,0.18,0.53,0.81,4.24,0.34,0.28,0.28,0.29,0.21,0.21,0.27,0.37,0.43,0.6,0.47,1.04,0.68,0.62,1.49
2015-10-24,1,2.83,0.52,0.32,0.29,0.33,0.37,0.31,0.7,3.96,1.15,1.25,0.6,0.27,0.2,0.25,0.43,1.71,2.23,1.74,2.78,2.78,0.78,0.78,0.68
2015-10-25,1,0.31,0.23,0.27,0.25,0.41,0.84,0.81,0.45,0.66,0.97,0.72,1.45,0.79,0.44,0.41,0.84,2.63,2.05,0.92,2.59,4.84,3.47,1.38,0.66
2015-10-26,1,0.44,0.35,0.31,0.3,0.37,0.32,0.46,1.56,4.16,3.49,0.98,1.04,1.01,0.95,0.99,1.06,0.59,2.01,0.65,1.2,1.14,0.99,0.86,0.73
2015-10-27,0,0.3,0.31,0.33,0.4,0.24,0.33,0.36,2.28,3.17,0.37,0.3,0.24,0.32,0.35,0.33,0.35,0.46,0.29,1.52,1.6,1.28,0.75,0.81,0.87
2015-10-28,1,0.32,0.32,0.39,0.35,0.31,0.32,0.56,2.69,2.37,0.59,0.43,0.51,0.45,0.52,0.44,0.4,0.49,3.19,3.46,1.57,3.51,1.93,0.84,0.57
2015-10-29,1,0.41,0.4,0.37,0.35,0.33,0.3,0.41,1.46,4.15,0.76,0.73,0.62,0.54,0.56,0.61,0.54,0.82,1.74,1.9,0.74,1.51,3.62,1.7,0.28
2015-10-30,0,0.32,0.37,0.24,0.31,0.34,0.36,1.53,1.99,1.48,0.29,0.29,0.26,0.38,0.24,0.38,0.34,1.05,0.35,0.48,0.6,0.69,2.13,1.24,1.25
2015-10-31,1,0.89,0.42,0.31,0.37,0.26,0.28,0.33,2.2,3.89,1.12,0.89,0.63,0.47,0.53,0.65,1.18,1.93,1.56,2.91,1.85,1.58,0.65,0.59,0.62
2015-11-01,1,0.59,343.03999999999724,0.36,0.42,0.31,0.33,0.41,0.86,3.41,1.93,1.02,0.38,0.41,1.2,0.38,0.64,2.95,6.32,5.02,3.81,2.39,0.77,0.61,0.33
2015-11-02,1,0.32,0.34,0.33,0.34,0.5,2.41,3.36,4.11,0.54,0.29,0.31,0.29,0.25,0.38,0.38,0.24,0.31,1.3,1.4,1.1,1.45,2.36,0.94,0.76
2015-11-03,1,0.32,0.38,0.34,0.32,0.4,0.38,2.78,6.45,2.07,0.59,0.55,0.57,0.5,0.64,0.71,0.53,0.52,0.74,0.71,1.46,1.49,1.18,2.0,1.19
2015-11-04,1,1.15,1.07,1.23,1.13,2.78,1.14,0.37,1.49,1.21,0.94,0.63,0.52,0.46,0.42,0.44,0.44,1.99,2.6,1.51,1.34,1.13,1.43,6.22,5.09
2015-11-05,1,2.03,1.89,1.86,1.73,1.85,1.96,1.38,1.47,0.63,0.5,0.69,0.64,0.35,0.32,0.36,0.37,0.48,1.84,3.08,1.49,0.74,0.88,0.98,0.73
2015-11-06,1,0.49,0.35,0.24,0.22,0.34,1.7,1.14,2.07,2.5,2.51,1.1,1.17,1.24,1.55,1.57,0.94,1.01,0.92,2.65,2.41,1.37,0.64,0.45,0.4
2015-11-07,1,0.58,1.17,1.46,1.6,1.53,1.49,1.59,1.51,1.55,1.66,1.65,0.81,0.57,2.03,0.79,0.52,1.02,1.37,2.1,2.41,1.32,1.34,0.91,0.46
2015-11-08,1,0.24,0.38,0.26,0.19,0.2,0.29,0.27,0.41,0.32,1.25,1.03,0.46,1.3,3.73,1.61,2.17,1.74,2.27,1.92,0.88,0.75,0.6,0.75,0.72
2015-11-09,0,0.58,0.22,0.35,0.26,0.3,0.29,0.38,0.84,0.97,0.44,0.28,0.2,0.43,0.21,0.34,0.42,0.7,1.85,2.08,1.33,0.95,0.79,1.12,0.35
2015-11-10,0,0.26,0.24,0.24,0.28,0.16,0.19,0.3,2.09,3.62,1.8,0.3,0.38,0.27,0.22,0.23,0.22,0.28,0.59,1.23,2.42,1.42,1.0,0.87,0.94
2015-11-13,1,0.82,0.78,0.9,0.77,0.82,0.84,0.75,4.92,3.83,0.85,0.26,0.21,0.26,0.3,0.26,0.6,1.24,0.56,0.45,1.27,1.57,2.77,1.2,0.85
2015-11-14,1,0.48,0.23,0.3,0.18,0.28,0.2,0.45,3.59,4.44,2.14,1.32,0.78,0.41,0.43,0.39,1.59,1.32,0.65,0.71,0.68,0.77,1.41,2.46,1.86
2015-11-15,1,1.02,1.12,1.1,1.03,1.23,1.1,1.03,1.42,1.85,1.99,0.39,0.39,0.34,2.65,3.5,0.72,0.69,1.43,5.35,2.6,2.69,3.6,2.4,1.56
2015-11-17,1,1.57,1.41,1.32,1.41,1.4,1.34,1.83,3.5,3.54,2.84,1.76,0.6,0.36,0.31,0.32,0.32,0.31,0.53,0.8,1.64,1.25,0.7,3.19,1.85
2015-11-18,1,1.3,1.26,1.24,1.22,1.19,1.26,1.22,2.67,2.5,0.49,0.47,0.49,0.39,0.52,0.54,0.48,0.59,0.81,0.73,0.92,0.83,0.91,0.43,0.43
2015-11-19,1,1.87,2.46,2.53,2.55,2.55,2.5,2.6,3.25,2.08,0.92,0.32,0.33,0.33,0.21,0.29,0.33,0.68,3.64,2.16,3.59,1.26,0.88,0.7,3.3
2015-11-20,1,3.8,3.79,3.8,3.26,1.41,1.27,1.19,1.72,1.7,1.83,0.54,0.42,0.32,0.52,0.49,0.4,0.92,0.44,0.75,1.34,1.47,0.64,0.59,1.35
2015-11-21,1,1.63,1.92,1.89,1.9,1.9,1.85,2.19,2.33,2.4,3.2,2.06,0.35,0.46,0.61,0.42,1.03,0.71,1.07,1.22,2.07,2.86,4.15,1.62,1.51
2015-11-22,1,1.4,1.28,1.18,1.13,1.12,1.13,1.14,1.08,2.14,0.81,0.25,0.54,0.23,0.3,0.35,0.25,0.25,1.03,1.1,1.99,3.09,2.7,3.09,2.68
2015-11-23,1,1.08,1.25,1.44,1.13,1.12,1.04,1.09,1.67,1.66,0.99,0.38,0.37,0.33,0.3,0.61,0.77,1.01,1.36,0.74,0.8,0.58,2.5,2.48,2.51
2015-11-24,1,1.05,0.96,1.07,0.95,1.02,1.11,1.17,2.07,2.26,0.41,0.29,0.24,0.22,0.31,0.22,0.31,0.59,0.92,0.85,1.0,1.62,1.33,2.73,2.0
2015-11-25,1,1.43,1.37,1.41,1.34,1.43,1.3,1.31,2.18,1.28,0.25,0.22,0.21,0.28,0.18,0.19,0.27,0.16,0.36,2.48,4.09,3.54,3.13,2.62,1.37
2015-11-26,1,1.34,1.41,1.38,1.32,1.29,1.39,1.33,2.66,2.59,1.97,0.64,0.75,0.62,0.62,0.56,0.61,0.58,1.75,1.13,1.15,1.56,1.21,1.86,1.78
2015-11-27,1,1.43,1.36,1.31,1.38,1.29,1.43,1.35,1.44,2.0,0.57,0.46,0.33,0.56,0.83,0.57,0.56,0.88,2.84,3.07,2.53,2.98,2.46,1.38,1.34
2015-11-28,1,1.09,1.14,1.09,1.09,1.16,1.95,0.94,0.28,0.22,0.53,1.08,1.82,0.66,0.54,0.47,0.49,0.98,2.71,3.9,2.3,3.66,2.39,1.8,1.69
2015-11-29,1,1.44,1.4,1.36,1.32,1.34,1.37,2.18,1.76,1.82,2.0,1.98,0.84,0.58,0.56,0.6,0.8,1.27,1.53,2.7,3.35,2.01,2.16,1.96,1.58
2015-11-30,1,1.6,1.37,1.42,1.44,1.35,1.34,1.3,1.92,2.7,1.35,0.54,0.36,0.38,0.43,3.85,0.52,0.63,1.38,1.86,2.11,1.91,1.13,1.3,1.27
2015-12-01,1,1.3,1.32,1.17,1.17,1.16,1.28,1.25,5.17,5.41,0.84,0.39,0.46,0.34,0.39,0.46,0.39,3.58,1.96,5.01,2.51,1.03,1.45,2.63,2.46
2015-12-02,1,1.34,1.1,1.18,1.21,1.15,1.2,1.12,3.8,1.03,0.33,0.28,0.36,0.35,0.24,0.42,0.31,0.34,0.34,1.75,3.32,5.94,2.84,2.08,1.74
2015-12-03,1,1.44,1.37,1.43,1.42,1.38,1.32,1.44,1.9,4.27,0.54,0.27,0.31,0.39,0.43,0.31,0.63,2.93,4.81,1.43,1.68,2.78,2.75,1.87,1.62
2015-12-05,1,0.53,1.87,1.84,1.55,1.49,1.46,1.43,1.51,1.71,2.13,1.98,2.24,2.83,2.75,3.26,2.62,3.89,3.04,2.5,2.9,2.62,2.25,1.33,1.11
2015-12-06,1,1.08,0.94,0.97,1.08,1.82,1.98,0.37,0.29,0.35,0.37,0.66,0.55,0.72,0.73,0.82,1.18,0.7,0.85,0.8,1.59,2.61,2.35,2.48,2.4
2015-12-07,1,1.84,1.56,1.47,1.53,1.55,1.52,1.52,2.79,2.92,1.74,0.96,1.99,3.02,1.15,1.02,2.66,4.07,5.32,3.19,2.84,2.25,1.39,1.2,0.89
2015-12-08,1,1.13,1.15,1.21,1.23,1.18,1.74,1.47,2.15,2.08,1.14,0.48,0.4,0.55,0.62,0.61,0.8,2.61,3.73,2.26,1.28,1.62,0.64,0.41,0.48
2015-12-09,1,0.36,0.26,0.27,0.37,0.64,1.53,1.78,5.22,2.46,2.18,1.62,1.39,0.89,0.62,0.63,0.35,0.36,0.86,1.06,2.41,1.61,1.63,2.16,1.87
2015-12-10,1,1.57,1.64,1.57,1.55,1.64,1.7,1.52,2.35,2.92,2.01,0.28,0.34,0.28,0.26,0.48,0.37,1.44,2.44,2.74,3.5,3.5,3.09,2.03,1.8
2015-12-11,1,1.76,1.74,1.56,1.6,1.59,1.55,1.58,2.46,2.6,0.68,0.52,0.31,0.32,0.33,0.31,0.24,0.5,0.98,1.53,2.6,2.96,2.53,1.48,1.29
2015-12-12,1,1.4,1.31,1.17,1.2,1.24,1.9,0.28,0.31,1.14,1.33,1.37,1.26,0.84,0.88,1.29,1.81,2.8,2.72,2.13,4.99,4.33,3.24,2.63,2.54
2015-12-13,1,2.22,2.02,1.89,1.87,2.03,2.47,0.25,0.3,0.54,0.51,0.59,1.23,1.05,0.85,0.84,0.81,2.22,4.82,2.79,2.18,2.24,0.84,0.75,1.16
2015-12-14,1,1.2,1.1,1.19,1.11,1.16,1.2,1.16,2.96,2.77,1.24,0.56,0.99,0.66,0.69,0.73,1.41,1.79,2.22,1.98,1.33,1.05,2.56,2.44,1.87
2015-12-16,1,1.3,1.25,1.25,1.3,1.24,1.3,2.17,3.3,0.45,0.29,0.22,0.27,0.28,0.2,0.22,0.29,0.44,0.78,1.2,5.27,2.59,1.83,2.1,1.96
2015-12-17,1,1.74,2.14,2.09,2.15,2.0,2.01,2.36,2.78,1.79,1.64,0.35,0.24,0.27,0.19,0.24,0.33,1.02,1.35,1.01,0.92,1.13,2.52,2.64,1.64
2015-12-18,1,1.47,1.34,1.43,1.52,1.36,1.42,1.64,4.97,2.62,0.37,0.31,0.25,0.33,0.4,0.46,0.42,0.39,0.38,0.6,1.87,1.23,1.62,2.15,1.2
2015-12-19,1,1.26,1.22,1.18,1.24,1.16,1.73,2.46,0.71,0.73,1.04,2.91,0.68,0.72,0.59,0.73,0.74,0.63,0.63,3.43,3.62,2.74,1.7,1.52,1.37
2015-12-20,1,1.41,1.32,1.24,1.33,1.86,0.4,0.75,0.8,0.7,0.87,1.03,0.65,3.51,2.29,0.36,1.37,2.9,1.75,5.99,4.77,2.95,1.76,2.1,1.35
2015-12-21,1,1.23,1.17,1.13,1.18,1.19,1.14,2.09,1.71,0.69,0.73,2.3,0.88,0.63,1.93,2.82,2.19,1.98,2.35,1.93,1.68,1.69,1.58,1.84,1.14
2015-12-23,1,1.32,1.19,1.22,1.12,1.55,1.16,0.29,0.27,0.51,0.42,2.49,1.95,0.3,0.22,0.83,1.2,1.38,1.6,1.82,2.81,3.93,3.19,1.95,1.33
2015-12-24,1,1.31,1.23,1.15,1.19,1.14,1.21,2.71,2.4,2.6,2.41,2.05,4.76,2.97,2.58,2.52,3.73,4.09,3.34,2.64,3.1,3.32,2.89,1.75,1.55
2015-12-25,1,1.29,1.24,1.2,1.28,1.3,2.06,0.52,0.5,1.48,1.61,1.82,0.8,0.54,0.44,0.66,1.65,2.07,2.15,4.0,3.78,3.01,2.74,3.05,2.18
2015-12-26,1,1.35,1.29,1.36,1.31,1.29,1.43,1.8,1.92,3.34,3.98,2.97,2.22,1.56,1.32,2.35,2.8,3.05,3.23,3.93,2.73,2.11,2.32,2.24,1.67
2015-12-27,1,1.5,1.28,1.27,1.29,1.18,1.64,0.62,0.38,0.46,1.14,0.36,0.38,0.37,0.32,0.38,1.16,1.32,2.22,1.68,3.64,3.22,1.97,1.48,1.33
2015-12-28,1,1.23,1.23,1.29,1.23,1.45,2.16,0.7,0.34,0.46,0.45,1.02,0.37,0.73,0.74,0.87,0.83,1.14,1.18,0.91,0.87,1.21,2.01,2.02,1.28
2015-12-29,1,1.19,1.23,1.2,1.21,1.35,1.37,1.75,0.66,0.69,0.28,0.24,0.22,0.29,0.4,0.23,0.19,0.82,5.2,4.15,2.81,2.02,1.61,1.44,1.44
2015-12-30,1,1.19,1.17,1.27,1.17,1.26,1.24,1.14,1.46,2.11,1.16,0.55,0.4,0.23,0.25,0.24,0.22,0.9,2.18,2.21,4.26,4.35,1.4,1.35,0.4
2015-12-31,0,0.18,0.3,0.2,0.37,2.51,0.3,0.25,0.52,1.06,0.29,0.27,0.3,0.34,0.22,0.18,0.25,0.23,0.6,1.22,1.12,1.43,1.34,2.24,2.28
2016-01-01,1,2.39,2.01,2.23,2.15,2.03,2.02,1.93,1.99,2.11,2.25,3.29,2.43,1.32,0.83,3.69,2.78,2.97,1.8,1.92,2.03,1.81,1.75,2.24,2.08
